OrderId,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10813,67,1,2021-07-08 08:20:22.160,2021-08-05 08:20:22.160,2021-07-12 08:20:22.160,1,47.38,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10814,84,3,2021-07-08 08:20:22.160,2021-08-05 08:20:22.160,2021-07-17 08:20:22.160,3,130.94,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France
10815,71,2,2021-07-08 08:20:22.160,2021-08-05 08:20:22.160,2021-07-17 08:20:22.160,3,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10816,32,4,2021-07-09 08:20:22.160,2021-08-06 08:20:22.160,2021-08-07 08:20:22.160,2,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10817,39,3,2021-07-09 08:20:22.160,2021-07-23 08:20:22.160,2021-07-16 08:20:22.160,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10818,49,7,2021-07-10 08:20:22.160,2021-08-07 08:20:22.160,2021-07-15 08:20:22.160,3,65.48,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10819,12,2,2021-07-10 08:20:22.160,2021-08-07 08:20:22.160,2021-07-19 08:20:22.160,3,19.76,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina
10820,65,3,2021-07-10 08:20:22.177,2021-08-07 08:20:22.177,2021-07-16 08:20:22.177,2,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10821,75,1,2021-07-11 08:20:22.177,2021-08-08 08:20:22.177,2021-07-18 08:20:22.177,1,36.68,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10822,82,6,2021-07-11 08:20:22.177,2021-08-08 08:20:22.177,2021-07-19 08:20:22.177,3,7.00,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10823,46,5,2021-07-12 08:20:22.177,2021-08-09 08:20:22.177,2021-07-16 08:20:22.177,2,163.97,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10824,24,8,2021-07-12 08:20:22.177,2021-08-09 08:20:22.177,2021-08-02 08:20:22.177,1,1.23,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10825,17,1,2021-07-12 08:20:22.177,2021-08-09 08:20:22.177,2021-07-17 08:20:22.177,1,79.25,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
10826,7,6,2021-07-15 08:20:22.177,2021-08-12 08:20:22.177,2021-08-09 08:20:22.177,1,7.09,Blondel père et fils,"24, place Kléber",Strasbourg,NULL,67000,France
10827,9,1,2021-07-15 08:20:22.177,2021-07-29 08:20:22.177,2021-08-09 08:20:22.177,2,63.54,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
10828,64,9,2021-07-16 08:20:22.177,2021-07-30 08:20:22.177,2021-08-07 08:20:22.177,1,90.85,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina
10829,38,9,2021-07-16 08:20:22.177,2021-08-13 08:20:22.177,2021-07-26 08:20:22.177,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10830,81,4,2021-07-16 08:20:22.177,2021-08-27 08:20:22.177,2021-07-24 08:20:22.177,2,81.83,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10831,70,3,2021-07-17 08:20:22.177,2021-08-14 08:20:22.177,2021-07-26 08:20:22.177,2,72.19,Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
10832,41,2,2021-07-17 08:20:22.177,2021-08-14 08:20:22.177,2021-07-22 08:20:22.177,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10833,56,6,2021-07-18 08:20:22.177,2021-08-15 08:20:22.177,2021-07-26 08:20:22.177,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany
10834,81,1,2021-07-18 08:20:22.177,2021-08-15 08:20:22.177,2021-07-22 08:20:22.177,3,29.78,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10835,1,1,2021-07-18 08:20:22.177,2021-08-15 08:20:22.177,2021-07-24 08:20:22.177,3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10836,20,7,2021-07-19 08:20:22.193,2021-08-16 08:20:22.193,2021-07-24 08:20:22.193,1,411.88,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10837,5,9,2021-07-19 08:20:22.193,2021-08-16 08:20:22.193,2021-07-26 08:20:22.193,3,13.32,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10838,47,3,2021-07-22 08:20:22.193,2021-08-19 08:20:22.193,2021-07-26 08:20:22.193,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10839,81,3,2021-07-22 08:20:22.193,2021-08-19 08:20:22.193,2021-07-25 08:20:22.193,3,35.43,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10840,47,4,2021-07-22 08:20:22.193,2021-09-02 08:20:22.193,2021-08-19 08:20:22.193,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10841,76,5,2021-07-23 08:20:22.193,2021-08-20 08:20:22.193,2021-08-01 08:20:22.193,2,424.30,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
10842,80,1,2021-07-23 08:20:22.193,2021-08-20 08:20:22.193,2021-08-01 08:20:22.193,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico
10843,84,4,2021-07-24 08:20:22.193,2021-08-21 08:20:22.193,2021-07-29 08:20:22.193,2,9.26,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France
10844,59,8,2021-07-24 08:20:22.193,2021-08-21 08:20:22.193,2021-07-29 08:20:22.193,2,25.22,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10845,63,8,2021-07-24 08:20:22.193,2021-08-07 08:20:22.193,2021-08-02 08:20:22.193,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10846,76,2,2021-07-25 08:20:22.210,2021-09-05 08:20:22.210,2021-07-26 08:20:22.210,3,56.46,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
10847,71,4,2021-07-25 08:20:22.210,2021-08-08 08:20:22.210,2021-08-13 08:20:22.210,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10848,16,7,2021-07-26 08:20:22.210,2021-08-23 08:20:22.210,2021-08-01 08:20:22.210,2,38.24,Consolidated Holdings,Berkeley Gardens 12 Brewery,London,NULL,WX1 6LT,UK
10849,39,9,2021-07-26 08:20:22.210,2021-08-23 08:20:22.210,2021-08-02 08:20:22.210,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10850,84,1,2021-07-26 08:20:22.210,2021-09-06 08:20:22.210,2021-08-02 08:20:22.210,1,49.19,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France
10851,67,5,2021-07-29 08:20:22.210,2021-08-26 08:20:22.210,2021-08-05 08:20:22.210,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10852,65,8,2021-07-29 08:20:22.210,2021-08-12 08:20:22.210,2021-08-02 08:20:22.210,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10853,6,9,2021-07-30 08:20:22.210,2021-08-27 08:20:22.210,2021-08-06 08:20:22.210,2,53.83,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
10854,20,3,2021-07-30 08:20:22.210,2021-08-27 08:20:22.210,2021-08-08 08:20:22.210,2,100.22,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10855,55,3,2021-07-30 08:20:22.210,2021-08-27 08:20:22.210,2021-08-07 08:20:22.210,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10856,3,3,2021-07-31 08:20:22.210,2021-08-28 08:20:22.210,2021-08-13 08:20:22.210,2,58.43,Antonio Moreno Taquería,Mataderos 2312,México D.F.,NULL,05023,Mexico
10857,5,8,2021-07-31 08:20:22.223,2021-08-28 08:20:22.223,2021-08-09 08:20:22.223,2,188.85,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10858,40,2,2021-08-01 08:20:22.223,2021-08-29 08:20:22.223,2021-08-06 08:20:22.223,1,52.51,La corne d'abondance,"67, avenue de l'Europe",Versailles,NULL,78000,France
10859,25,1,2021-08-01 08:20:22.223,2021-08-29 08:20:22.223,2021-08-05 08:20:22.223,2,76.10,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10860,26,3,2021-08-01 08:20:22.223,2021-08-29 08:20:22.223,2021-08-07 08:20:22.223,3,19.26,France restauration,"54, rue Royale",Nantes,NULL,44000,France
10861,89,4,2021-08-02 08:20:22.223,2021-08-30 08:20:22.223,2021-08-20 08:20:22.223,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10862,44,8,2021-08-02 08:20:22.223,2021-09-13 08:20:22.223,2021-08-05 08:20:22.223,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10863,35,4,2021-08-05 08:20:22.223,2021-09-02 08:20:22.223,2021-08-20 08:20:22.223,2,30.26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10864,4,4,2021-08-05 08:20:22.223,2021-09-02 08:20:22.223,2021-08-12 08:20:22.223,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10865,63,2,2021-08-05 08:20:22.240,2021-08-19 08:20:22.240,2021-08-15 08:20:22.240,1,348.14,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10866,5,5,2021-08-06 08:20:22.240,2021-09-03 08:20:22.240,2021-08-15 08:20:22.240,1,109.11,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10867,48,6,2021-08-06 08:20:22.240,2021-09-17 08:20:22.240,2021-08-14 08:20:22.240,1,1.93,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10868,62,7,2021-08-07 08:20:22.240,2021-09-04 08:20:22.240,2021-08-26 08:20:22.240,2,191.27,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10869,72,5,2021-08-07 08:20:22.240,2021-09-04 08:20:22.240,2021-08-12 08:20:22.240,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK
10870,91,5,2021-08-07 08:20:22.240,2021-09-04 08:20:22.240,2021-08-16 08:20:22.240,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
10871,9,9,2021-08-08 08:20:22.240,2021-09-05 08:20:22.240,2021-08-13 08:20:22.240,2,112.27,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
10872,30,5,2021-08-08 08:20:22.240,2021-09-05 08:20:22.240,2021-08-12 08:20:22.240,2,175.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10873,90,4,2021-08-09 08:20:22.240,2021-09-06 08:20:22.240,2021-08-12 08:20:22.240,1,0.82,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10874,30,5,2021-08-09 08:20:22.240,2021-09-06 08:20:22.240,2021-08-14 08:20:22.240,2,19.58,Godos Cocina Típica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10875,5,4,2021-08-09 08:20:22.240,2021-09-06 08:20:22.240,2021-09-03 08:20:22.240,2,32.37,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10876,9,7,2021-08-12 08:20:22.240,2021-09-09 08:20:22.240,2021-08-15 08:20:22.240,3,60.42,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
10877,67,1,2021-08-12 08:20:22.240,2021-09-09 08:20:22.240,2021-08-22 08:20:22.240,1,38.06,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10878,63,4,2021-08-13 08:20:22.257,2021-09-10 08:20:22.257,2021-08-15 08:20:22.257,1,46.69,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10879,90,3,2021-08-13 08:20:22.257,2021-09-10 08:20:22.257,2021-08-15 08:20:22.257,3,8.50,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10880,24,7,2021-08-13 08:20:22.257,2021-09-24 08:20:22.257,2021-08-21 08:20:22.257,1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10881,12,4,2021-08-14 08:20:22.257,2021-09-11 08:20:22.257,2021-08-21 08:20:22.257,1,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina
10882,71,4,2021-08-14 08:20:22.257,2021-09-11 08:20:22.257,2021-08-23 08:20:22.257,3,23.10,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10883,48,8,2021-08-15 08:20:22.257,2021-09-12 08:20:22.257,2021-08-23 08:20:22.257,3,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10884,45,4,2021-08-15 08:20:22.257,2021-09-12 08:20:22.257,2021-08-16 08:20:22.257,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10885,76,6,2021-08-15 08:20:22.257,2021-09-12 08:20:22.257,2021-08-21 08:20:22.257,3,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
10886,34,1,2021-08-16 08:20:22.257,2021-09-13 08:20:22.257,2021-09-02 08:20:22.257,1,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10887,29,8,2021-08-16 08:20:22.257,2021-09-13 08:20:22.257,2021-08-19 08:20:22.257,3,1.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,NULL,8022,Spain
10888,30,1,2021-08-19 08:20:22.257,2021-09-16 08:20:22.257,2021-08-26 08:20:22.257,2,51.87,Godos Cocina Típica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10889,65,9,2021-08-19 08:20:22.257,2021-09-16 08:20:22.257,2021-08-26 08:20:22.257,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10890,18,7,2021-08-19 08:20:22.257,2021-09-16 08:20:22.257,2021-08-21 08:20:22.257,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
10891,44,7,2021-08-20 08:20:22.257,2021-09-17 08:20:22.257,2021-08-22 08:20:22.257,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10892,50,4,2021-08-20 08:20:22.257,2021-09-17 08:20:22.257,2021-08-22 08:20:22.257,2,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10893,39,9,2021-08-21 08:20:22.257,2021-09-18 08:20:22.257,2021-08-23 08:20:22.257,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10894,71,1,2021-08-21 08:20:22.257,2021-09-18 08:20:22.257,2021-08-23 08:20:22.257,1,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10895,20,3,2021-08-21 08:20:22.273,2021-09-18 08:20:22.273,2021-08-26 08:20:22.273,1,162.75,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10896,50,7,2021-08-22 08:20:22.273,2021-09-19 08:20:22.273,2021-08-30 08:20:22.273,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10897,37,3,2021-08-22 08:20:22.273,2021-09-19 08:20:22.273,2021-08-28 08:20:22.273,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10898,54,4,2021-08-23 08:20:22.273,2021-09-20 08:20:22.273,2021-09-06 08:20:22.273,2,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina
10899,46,5,2021-08-23 08:20:22.273,2021-09-20 08:20:22.273,2021-08-29 08:20:22.273,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10900,88,1,2021-08-23 08:20:22.273,2021-09-20 08:20:22.273,2021-09-04 08:20:22.273,2,1.66,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10901,35,4,2021-08-26 08:20:22.273,2021-09-23 08:20:22.273,2021-08-29 08:20:22.273,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10902,24,1,2021-08-26 08:20:22.273,2021-09-23 08:20:22.273,2021-09-03 08:20:22.273,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10903,34,3,2021-08-27 08:20:22.273,2021-09-24 08:20:22.273,2021-09-04 08:20:22.273,3,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10904,89,3,2021-08-27 08:20:22.273,2021-09-24 08:20:22.273,2021-08-30 08:20:22.273,3,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10905,88,9,2021-08-27 08:20:22.273,2021-09-24 08:20:22.273,2021-09-06 08:20:22.273,2,13.72,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10906,91,4,2021-08-28 08:20:22.273,2021-09-11 08:20:22.273,2021-09-03 08:20:22.273,3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
10907,74,6,2021-08-28 08:20:22.273,2021-09-25 08:20:22.273,2021-08-30 08:20:22.273,3,9.19,Spécialités du monde,"25, rue Lauriston",Paris,NULL,75016,France
10908,66,4,2021-08-29 08:20:22.273,2021-09-26 08:20:22.273,2021-09-06 08:20:22.273,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10909,70,1,2021-08-29 08:20:22.290,2021-09-26 08:20:22.290,2021-09-10 08:20:22.290,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
10910,90,1,2021-08-29 08:20:22.290,2021-09-26 08:20:22.290,2021-09-04 08:20:22.290,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10911,30,3,2021-08-29 08:20:22.290,2021-09-26 08:20:22.290,2021-09-05 08:20:22.290,1,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10912,37,2,2021-08-29 08:20:22.290,2021-09-26 08:20:22.290,2021-09-18 08:20:22.290,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10913,62,4,2021-08-29 08:20:22.290,2021-09-26 08:20:22.290,2021-09-04 08:20:22.290,1,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10914,62,6,2021-08-30 08:20:22.290,2021-09-27 08:20:22.290,2021-09-02 08:20:22.290,1,21.19,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10915,80,2,2021-08-30 08:20:22.290,2021-09-27 08:20:22.290,2021-09-02 08:20:22.290,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico
10916,64,1,2021-08-30 08:20:22.290,2021-09-27 08:20:22.290,2021-09-09 08:20:22.290,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina
10917,69,4,2021-09-02 08:20:22.290,2021-09-30 08:20:22.290,2021-09-11 08:20:22.290,2,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,NULL,28001,Spain
10918,10,3,2021-09-02 08:20:22.290,2021-09-30 08:20:22.290,2021-09-11 08:20:22.290,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10919,47,2,2021-09-02 08:20:22.290,2021-09-30 08:20:22.290,2021-09-04 08:20:22.290,2,19.80,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10920,4,4,2021-09-03 08:20:22.290,2021-10-01 08:20:22.290,2021-09-09 08:20:22.290,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10921,83,1,2021-09-03 08:20:22.290,2021-10-16 08:20:22.290,2021-09-09 08:20:22.290,1,176.48,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10922,34,5,2021-09-03 08:20:22.290,2021-10-01 08:20:22.290,2021-09-05 08:20:22.290,3,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10923,41,7,2021-09-03 08:20:22.303,2021-10-16 08:20:22.303,2021-09-13 08:20:22.303,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10924,5,3,2021-09-04 08:20:22.303,2021-10-02 08:20:22.303,2021-10-10 08:20:22.303,2,151.52,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10925,34,3,2021-09-04 08:20:22.303,2021-10-02 08:20:22.303,2021-09-13 08:20:22.303,1,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10926,2,4,2021-09-04 08:20:22.303,2021-10-02 08:20:22.303,2021-09-11 08:20:22.303,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,NULL,05021,Mexico
10927,40,4,2021-09-05 08:20:22.303,2021-10-03 08:20:22.303,2021-10-10 08:20:22.303,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,NULL,78000,France
10928,29,1,2021-09-05 08:20:22.303,2021-10-03 08:20:22.303,2021-09-18 08:20:22.303,1,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,NULL,8022,Spain
10929,25,6,2021-09-05 08:20:22.303,2021-10-03 08:20:22.303,2021-09-12 08:20:22.303,1,33.93,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10930,76,4,2021-09-06 08:20:22.303,2021-10-19 08:20:22.303,2021-09-18 08:20:22.303,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
10931,68,4,2021-09-06 08:20:22.303,2021-09-20 08:20:22.303,2021-09-19 08:20:22.303,2,13.60,Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland
10932,9,8,2021-09-06 08:20:22.303,2021-10-05 08:20:22.303,2021-09-24 08:20:22.303,1,134.64,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
10933,38,6,2021-09-06 08:20:22.303,2021-10-05 08:20:22.303,2021-09-16 08:20:22.303,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10934,44,3,2021-09-09 08:20:22.303,2021-10-08 08:20:22.303,2021-09-12 08:20:22.303,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10935,88,4,2021-09-09 08:20:22.303,2021-10-08 08:20:22.303,2021-09-18 08:20:22.303,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10936,32,3,2021-09-09 08:20:22.320,2021-10-08 08:20:22.320,2021-09-18 08:20:22.320,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10937,12,7,2021-09-10 08:20:22.320,2021-09-24 08:20:22.320,2021-09-13 08:20:22.320,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina
10938,63,3,2021-09-10 08:20:22.320,2021-10-09 08:20:22.320,2021-09-16 08:20:22.320,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10939,49,2,2021-09-10 08:20:22.320,2021-10-09 08:20:22.320,2021-09-13 08:20:22.320,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10940,9,8,2021-09-11 08:20:22.320,2021-10-10 08:20:22.320,2021-09-23 08:20:22.320,3,19.77,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
10941,71,7,2021-09-11 08:20:22.320,2021-10-10 08:20:22.320,2021-09-20 08:20:22.320,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10942,66,9,2021-09-11 08:20:22.320,2021-10-10 08:20:22.320,2021-09-18 08:20:22.320,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10943,11,4,2021-09-11 08:20:22.320,2021-10-10 08:20:22.320,2021-09-19 08:20:22.320,2,2.17,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
10944,10,6,2021-09-12 08:20:22.320,2021-09-26 08:20:22.320,2021-09-13 08:20:22.320,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10945,52,4,2021-09-12 08:20:22.320,2021-10-11 08:20:22.320,2021-09-18 08:20:22.320,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,NULL,04179,Germany
10946,83,1,2021-09-12 08:20:22.320,2021-10-11 08:20:22.320,2021-09-19 08:20:22.320,2,27.20,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10947,11,3,2021-09-13 08:20:22.320,2021-10-12 08:20:22.320,2021-09-16 08:20:22.320,2,3.26,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
10948,30,3,2021-09-13 08:20:22.320,2021-10-12 08:20:22.320,2021-09-19 08:20:22.320,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10949,10,2,2021-09-13 08:20:22.320,2021-10-12 08:20:22.320,2021-09-17 08:20:22.320,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10950,49,1,2021-09-16 08:20:22.320,2021-10-15 08:20:22.320,2021-09-23 08:20:22.320,2,2.50,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10951,68,9,2021-09-16 08:20:22.320,2021-10-29 08:20:22.320,2021-10-09 08:20:22.320,2,30.85,Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland
10952,1,1,2021-09-16 08:20:22.320,2021-10-29 08:20:22.320,2021-09-24 08:20:22.320,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10953,4,9,2021-09-16 08:20:22.337,2021-09-30 08:20:22.337,2021-09-25 08:20:22.337,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
